"","longitude","latitude","username","total_oc"
"550",12.46954,41.86245,"eleonora marsella",4
"551",12.5,41.9,"Irene Antonucci",4
"552",12.45702624,41.90222514,"Zecchi, che dici?",4
"553",12.52008274,41.87466883,"Bianca",4
"554",12.47975665,41.8651606,"Gioanna Solano",4
"555",12.49158426,41.89082967,"Nelson Coello",4
"556",12.5427646,41.9114125,"Alessandro Tanzini",4
"557",12.5,41.9,"Cameron Yorke",4
"558",12.49244213,41.89023406,"A. Alberca",4
"559",12.48223854,41.87639111,"Jörg",4
"560",12.46022,41.9097099,"ars-imago.com",4
"561",12.5409,41.94947,"Birreria Zero56",4
"562",12.47143507,41.89967777,"ManuFrisi",4
"563",12.5,41.9,"  Emiliano Guida ",4
"564",12.49244213,41.89023406,"Avelino Filipe",4
"565",12.5,41.9,"Clematis",4
"566",12.5,41.9,"Henry Chinedu Emehel",4
"567",12.5,41.9,"Yeray Rojas | Garoci",4
"568",12.61930619,41.93822938,"fabio pastrello",4
"569",12.44636,41.8641099,"Monica BlackBlessed",4
"570",12.5,41.9,"Valentina M.",4
"571",12.46986415,41.93202077,"Paolo Cranfan",4
"572",12.5,41.9,"Silvio Aló",4
"573",12.4339384,41.7899584,"sira",4
"574",12.38416045,41.89018658,"Federica Mastronardo",4
"575",12.456774,41.90244958,"P. Daniel Concha B.",4
"576",12.547778,41.915833,"Alessandro Tanzini",4
"577",12.496365,41.902783,"TransitFeeds",4
"578",12.482636,41.9004628,"Oscar Cabrera",4
"579",12.48305556,41.89458333,"مُهند",4
"580",12.5,41.9,"Giampaolo Scatozza",4
"581",12.50116,41.9189,"Faber Cucchetti",4
"582",12.5,41.9,"Marco",4
"583",12.4600801,41.90728,"Stefano Zampieri",4
"584",12.48205833,41.90595,"☆《 Y 》☆",4
"585",12.47681535,41.89921809,"Антон Крайон",4
"586",12.5,41.9,"Camillo della Nebbia",4
"587",12.45790476,41.90264382,"Steno",4
"588",12.61843738,41.93966794,"fabio pastrello",4
"589",12.4849,41.90266,"Vivi Bistrot",4
"590",12.48918,41.9072699,"Hotel Savoy Roma",4
"591",12.5,41.9,"Jellybean Benitez",4
"592",12.47684597,41.89926334,"Nikki Cirrincione",4
"593",12.5,41.9,"zesser",4
"594",12.5,41.9,"Alison Gold",4
"595",12.51899446,41.90554152,"alı",4
"596",12.49252871,41.93679751,"Enrico Berré",4
"597",12.50814516,41.88098671,"Sol Moreno",4
"598",12.457,41.90837,"Scott Lichterman",4
"599",12.5,41.9,"Domenico Giorgio",4
"600",12.42792159,41.92655576,"Scott Lichterman",4
"601",12.43613,41.89966,"Luca Broccatelli",4
"602",12.395916,41.909986,"TMJ-ITA Jobs",4
"603",12.45557903,41.92016473,"Giampaolo Trombetti",4
"604",12.5003121,41.90663133,"Francesco Trimani",4
"605",12.50196194,41.90058289,"Judy Yoon",4
"606",12.5,41.9,"Fabio Speranza",4
"607",12.4992778,41.8970719,"Oscar Cabrera",4
"608",12.5,41.9,"deangelis",4
"609",12.5,41.9,"JavieR",4
"610",12.5,41.9,"Veloce® Bike Rental",4
"611",12.5,41.9,"Massimiliano",4
"612",12.5,41.9,"Gino Quillamor",4
"613",12.56508,41.88216,"Mr.X Gruppo YMC5",4
"614",12.5,41.9,"Tania Marquez",4
"615",12.5,41.9,"Crazy Brothers Team",4
"616",12.50503,41.88896,"EmmeCi",4
"617",12.4409576,41.7814671,"Antony",4
"618",12.48385,41.81748,"tiziano anna testa",4
"619",12.45565,41.8964799,"G. Di Giamberardino",4
"620",12.5,41.9,"KRISTEL🐘",4
"621",12.4852,41.8922,"Nikki Cirrincione",4
"622",12.5,41.9,"Simone",4
"623",12.48333333,41.88333333,"Emanuele Carioti",4
"624",12.5,41.9,"Italian Steel Art",4
"625",12.459836,41.871878,"Jörg",4
"626",12.48472509,41.79422985,"Johannes Beilharz",4
"627",12.44317161,41.87100022,"Alefisioroma",4
"628",12.46506498,41.86520837,"eleonora marsella",4
"629",12.49222222,41.91416667,"مُهند",4
"630",12.5,41.9,"Alessio Baldassare",4
"631",12.5,41.9,"Beckie Joon",4
"632",12.5,41.9,"Giulia Costanzo",4
"633",12.46693866,41.92867638,"Christian J Floquet",4
"634",12.45444444,41.90305556,"ladfoodie",4
"635",12.5,41.9,"JUAN ODIERNO",4
"636",12.50436,41.90476,"ContestaRockHair",4
"637",12.45842,41.90475,"rent scooter roma",4
"638",12.5,41.9,"Daniel Troutman",4
"639",12.5,41.9,"PrincessintheCities",4
"640",12.4705999,41.89925,"Jacopo Ratini",4
"641",12.49161,41.89523,"ContestaRockHair",4
"642",12.49599,41.86644,"Chiara Robiony",4
"643",12.48305556,41.89458333,"PAKO HERRERA",4
"644",12.45444444,41.90638889,"Luca Pintavalle",4
"645",12.46909618,41.83666799,"Sofia Principe",4
"646",12.5,41.9,"Massy",4
"647",12.5,41.9,"noparamosquietos",4
"648",12.45790476,41.90264382,"Thiago Lopes",4
"649",12.4691,41.8917,"zona artigianale",4
"650",12.4829042,41.89677093,"Jörg",4
"651",12.5,41.9,"Madame G.",4
"652",12.55083,41.85636,"Emiliano Polidori",4
"653",12.48853454,41.88296205,"Thato Moagi",4
"654",12.48853454,41.88296205,"Nono",4
"655",12.50496489,41.88722916,"Koiné Centre",4
"656",12.5,41.9,"St. John's Rome",4
"657",12.50814516,41.88098671,"Sybil Carbone CHEF",4
"658",12.44684343,41.91884874,"Greg Miller, Ph.D.",4
"659",12.4779797,41.9010887,"Mirko Busto",4
"660",12.4792975,41.9008551,"Sara Bertilorenzi",4
"661",12.49037,41.9245,"Ramonaincucina.com",4
"662",12.48214,41.90833,"judith benhamou-huet",4
"663",12.50814516,41.88098671,"PEDRO PABLO PEREZ",4
"664",12.46897541,41.92333813,"Alex Imburgia",4
"665",12.50814516,41.88098671,"Carlotta Graverini",4
"666",12.4348712,41.92854331,"Greta Gobbetti",4
"667",12.5,41.9,"Emanuele Carioti",4
"668",12.47743976,41.93420287,"Steve Prior's",4
"669",12.5,41.9,"Virginia KurosKi",4
"670",12.5,41.9,"DJ RAMIREZ",4
"671",12.5,41.9,"David Orecchia",4
"672",12.5,41.9,"Giulia Possanzini",4
"673",12.47089863,41.83108828,"Jun ichikawa",4
"674",12.52514,41.9129,"Sofia Principe",4
"675",12.4849,41.90266,"Mattea Valletta",4
"676",12.48205833,41.90595,"Marcela Atienza",4
"677",12.44199033,41.97393283,"SuXGio",4
"678",12.49485,41.90404,"Marchesa d'Aragona",4
"679",12.5,41.9,"Stefano Losi",4
"680",12.45790476,41.90264382,"Frankie Bibingka",4
"681",12.5705022,41.8617961,"Leonisio Schepis",4
"682",12.5704014,41.8597153,"Leonisio Schepis",4
"683",12.49244213,41.89023406,"Acid Queen",4
"684",12.47143507,41.89967777,"RoseAnn Rapp",4
"685",12.47517355,41.87698289,"ozzo sans",4
"686",12.482636,41.9004628,"Mr. James Dean",4
"687",12.4525,41.904167,"Nnewuihe Obinna",4
"688",12.45522863,41.90211728,"Sante Camassa",4
"689",12.4849,41.90266,"Claudia Mari",4
"690",12.47143507,41.89967777,"Nongio",4
"691",12.45790476,41.90264382,"Shannon Earley",4
"692",12.48250205,41.89640456,"Лариса Хомченко",4
"693",12.57561208,41.85044835,"ben dj",4
"694",12.5737301,41.8993296,"FAST-Confsal",4
"695",12.47204,41.89549,"Shana_rj",4
"696",12.50356,41.91174,"Ciro Caldieri",4
"697",12.5,41.9,"Francesco Pilo",4
"698",12.4801,41.8963,"mikeyboy",4
"699",12.470794,41.892336,"stuart freeman",4
"700",12.46693866,41.92867638,"Alberto Birindelli",4
"701",12.4849,41.90266,"marco vignaroli",4
"702",12.45790476,41.90264382,"Julianne Faria",4
"703",12.52249,41.91061,"Chabad PBologna Rome",4
"704",12.5,41.9,"Cynthia Venika Lioe",4
"705",12.5,41.9,"Bea Go Nie",4
"706",12.4745488,41.929705,"Luca Pintavalle",4
"707",12.49244213,41.89023406,"rob nicholl",4
"708",12.482636,41.9004628,"Alex_not",4
"709",12.5000017,41.90000615,"Kate Ivanova",4
"710",12.45171,41.81956,"Angela Terlizzi",4
"711",12.46061,41.88243,"Mvula Sungani",4
"712",12.50043,41.91695,"Alessia Fabiani",4
"713",12.6345,41.867894,"Valerio Stay Fish",4
"714",12.5,41.9,"Robby Barlow",4
"715",12.48537,41.87102,"Agrilab Birrificio",4
"716",12.49177787,41.89119082,"Diannely Antigua",4
"717",12.49475817,41.90259784,"Raffa IlPuntoH",4
"718",12.5,41.9,"Sean Pollock",4
"719",12.5,41.9,"Jagjeet Saini",4
"720",12.53411,41.88456,"MEN2MEN",4
"721",12.45409805,41.90704631,"mcmack™",4
"722",12.48264,41.8934799,"Ottavio Mastropasqua",4
"723",12.5,41.9,"Italo Branca",4
"724",12.47257,41.89716,"Matteo Zappile",4
"725",12.46814202,41.77081392,"Elena Cucchiara",4
"726",12.5,41.9,"Pekka Pylkkanen",4
"727",12.5,41.9,"Roberta Ruiu",4
"728",12.5886939,41.8496233,"Giada",4
"729",12.5,41.9,"Mariana Mejia",4
"730",12.47684597,41.89926334,"MC Sports",4
"731",12.47474,41.9076499,"Britney Sbears",4
"732",12.47682,41.88042,"Luca Pintavalle",4
"733",12.5,41.9,"bettina zagnoli",4
"734",12.5,41.9,"MyPersonalCarShopper",4
"735",12.57258654,41.91091656,"Ciao Yoga",4
"736",12.47821,41.89267,"Nubia Alonso",4
"737",12.4714603,41.8860207,"meikehempel",4
"738",12.5,41.9,"Prince Joe 👑",4
"739",12.46855974,41.86288134,"naturavino",4
"740",12.5,41.9,"Sandis Kiops",4
"741",12.4724396,41.8995401,"Nubia Alonso",4
"742",12.503246,41.897034,"AJ Shields",4
"743",12.5,41.9,"Shirly",4
"744",12.46183,41.91465,"Salvatore Larosa",4
"745",12.48145,41.90657,"Tony's Pizzeria",4
"746",12.4714603,41.8860207,"❁Margaufre❁",4
"747",12.5,41.9,"ChiaraBeauty01",4
"748",12.47154366,41.84282533,"John Szabo",4
"749",12.44178555,41.88273833,"Veronika Havenna",4
"750",12.45434,41.8993988,"RICORDIdiROMA",4
"751",12.47102722,41.90758006,"Andidero Management",4
"752",12.4852,41.8922,"coco",4
"753",12.5,41.9,"Puja Abbassi",4
"754",12.48205833,41.90595,"Mai na'gioia ",4
"755",12.4626223,41.91010839,"Louvret",4
"756",12.4745488,41.929705,"Omar Rashid",4
"757",12.49027778,41.90361111,"vincenzo circosta",4
"758",12.5,41.9,"LV-FEC✈️🎙",4
"759",12.5145,41.8994,"Micheel Pedreira",4
"760",12.63493021,41.86725791,"Valerio Stay Fish",4
"761",12.49443,41.90415,"Ramonaincucina.com",4
"762",12.4852,41.8922,"LV-FEC✈️🎙",4
"763",12.50494746,41.92907624,"giorgia giorgi",3
"764",12.57328924,41.79479327,"Francesco Trimani",3
"765",12.5,41.9,"Paula Falaschi",3
"766",12.5,41.9,"Amra Džeko",3
"767",12.48537,41.87102,"Alessandro Gaziano",3
"768",12.5,41.9,"Calista Records",3
"769",12.4616,41.88264,"ChefAndreaStagnetta",3
"770",12.48305556,41.89458333,"Raimondo-Mario",3
"771",12.52464,41.8894,"Tony Allotta",3
"772",12.36118964,41.92842651,"Tommy GC Gladius79",3
"773",12.48198956,41.91684658,"Roberto Di Vito",3
"774",12.50292184,41.91329697,"Olga Shapoval",3
"775",12.5,41.9,"Pilotmaria",3
"776",12.4714603,41.8860207,"Massimo",3
"777",12.4699438,41.83414717,"VideosoliD",3
"778",12.4709,41.90001,"Barak Ravid",3
"779",12.46911,41.88991,"Patrick Paparella",3
"780",12.48065,41.92528,"Andrea Golino",3
"781",12.408295,41.9592974,"Margherita Fusaro",3
"782",12.5351475,41.8785603,"LAU",3
"783",12.5,41.9,"Rita Nava",3
"784",12.4476295,41.8681256,"Raimondo-Mario",3
"785",12.4851,41.8812,"Claudio ]3lizzard",3
"786",12.5,41.9,"Emiliano Gallo",3
"787",12.5163332,41.78782992,"Eat and Walk Italy",3
"788",12.4528199,41.82353,"ninnisenzafreni",3
"789",12.44384742,41.85204477,"Raffaello Padelletti",3
"790",12.52558,41.8793999,"Giovanni Salvatori",3
"791",12.5,41.9,"luca fantin",3
"792",12.48645329,41.89902464,"francescopaololiuzzi",3
"793",12.61953678,41.93818957,"Maikol Corina",3
"794",12.49349912,41.90080501,"Coach Shawn Lukacsy",3
"795",12.48464,41.89726,"il PastaritO",3
"796",12.48909,41.9039612,"Olio Flaminio",3
"797",12.5,41.9,"il PastaritO",3
"798",12.5,41.9,"Yuiccia [Official]",3
"799",12.47861728,41.93501131,"PORSCIA® YEGANEH®",3
"800",12.49909953,41.90485756,"Kathy Schowe",3
"801",12.48198956,41.91684658,"paola guarnera",3
"802",12.50814516,41.88098671,"Fr Alexander Laschuk",3
"803",12.50292184,41.91329697,"my name is",3
"804",12.5,41.9,"MaKo",3
"805",12.5,41.9,"Julen Rey Azkona",3
"806",12.48019,41.90402,"Dino de bellis",3
"807",12.5,41.9,"Nelson Coello",3
"808",12.49244213,41.89023406,"Free Tour Rome",3
"809",12.47794704,41.88909796,"Anna Di Risio",3
"810",12.46203,41.9072,"Barbara",3
"811",12.45790476,41.90264382,"Capitan Vergarfio",3
"812",12.4263541,41.9282264,"OC OrgCattolica",3
"813",12.47010908,41.83409552,"Daniele Pelella",3
"814",12.5,41.9,"REDIROMA/Counselor",3
"815",12.52539898,41.88919937,"Claudio Tatananni",3
"816",12.44622,41.90603,"PaciottiSalumeria",3
"817",12.47484684,41.88060123,"ContestaRockHair",3
"818",12.4558788,41.87331967,"Jörg",3
"819",12.49244213,41.89023406,"Giovanni Spadaro",3
"820",12.46982263,41.83517272," MrTozzo ",3
"821",12.50120759,41.90194166,"Antonio Brunacci",3
"822",12.41982,41.9407799,"John Cravatta",3
"823",12.5,41.9,"Valeria Graci",3
"824",12.5,41.9,"Антон Крайон",3
"825",12.5,41.9,"ciclogénesis",3
"826",12.49177787,41.89119082,"Антон Крайон",3
"827",12.4863787,41.9075429,"Tom Cullingham",3
"828",12.5,41.9,"Illy Ci",3
"829",12.49158426,41.89082967,"Viviane Botelho",3
"830",12.50814516,41.88098671,"Ilaria Baiocco",3
"831",12.5,41.9,"Rachele Di Cicco",3
"832",12.50814516,41.88098671,"Sos & Victoria",3
"833",12.47681535,41.89921809,"A. Alberca",3
"834",12.48205833,41.90595,"☮ Dave Loruxury ☮",3
"835",12.49051,41.89859,"Mood Hotels",3
"836",12.55111111,41.83027778,"Nemo420🌱",3
"837",12.5,41.9,"Nicola  Di Silvio",3
"838",12.4906784,41.9094491,"TridenteCollection",3
"839",12.600718,41.813099,"Sandro Albano GIG",3
"840",12.45444444,41.90305556,"Eric Nathan",3
"841",12.477711,41.91013757,"Artpassions magazine",3
"842",12.5,41.9,"Michelle Carpente",3
"843",12.5,41.9,"Caramel Zhopka",3
"844",12.5,41.9,"Alexis Guerrero",3
"845",12.5,41.9,"Emanuele Garavini",3
"846",12.5,41.9,"Yacine",3
"847",12.49244213,41.89023406,"jojong12카톡^^",3
"848",12.49237776,41.89063339,"Judy Yoon",3
"849",12.52381961,41.90760182,"Riccardo A. Ronconi",3
"850",12.48330653,41.90094747,"Judy Yoon",3
"851",12.49252871,41.93679751,"Cri Braganò",3
"852",12.5,41.9,"Najwa Al Tuwaijri",3
"853",12.49177787,41.89119082,"Jay Zee",3
"854",12.48612604,41.91428596,"Globe Theatre Roma",3
"855",12.5,41.9,"Aziza Gherissi",3
"856",12.4714603,41.8860207,"Aziza Gherissi",3
"857",12.48305556,41.89458333,"Alexandra Lewis",3
"858",12.4906784,41.9094491,"Mag Hotels",3
"859",12.5,41.9,"ma+39 | Shop",3
"860",12.454032,41.902273,"Viviane Botelho",3
"861",12.5,41.9,"미니벨로",3
"862",12.5,41.9,"Martina Tonarelli",3
"863",12.5233162,41.8861164,"nerinadinunzio",3
"864",12.5,41.9,"callmehind",3
"865",12.5,41.9,"paolacarusoreal",3
"866",12.5,41.9,"Hung Truong",3
"867",12.48843744,41.90370814,"Jörg",3
"868",12.47416,41.89777,"Mood Hotels",3
"869",12.5,41.9,"Mutsa",3
"870",12.54739666,41.94056843,"Marco Di Buono",3
"871",12.454032,41.902273,"Megan",3
"872",12.5,41.9,"Estebitch",3
"873",12.53997212,41.8973971,"VideosoliD",3
"874",12.5,41.9,"Angela Berlino",3
"875",12.5,41.9,"gabriël van eekelen",3
"876",12.55885,41.85835,"Sandro Albano GIG",3
"877",12.48566508,41.89322614,"SMREConsulting",3
"878",12.48186,41.90317,"silvia signorelli",3
"879",12.49244213,41.89023406,"gavina valdez",3
"880",12.5,41.9,"☮ Dave Loruxury ☮",3
"881",12.51139,41.92344,"Laura Urtone",3
"882",12.49244213,41.89023406,"Elie",3
"883",12.44596481,41.90151045,"Luca Bartoccini",3
"884",12.49435,41.88423,"David Di Pietro",3
"885",12.49244213,41.89023406,"Yeray Rojas | Garoci",3
"886",12.5,41.9,"andrea de simone",3
"887",12.46858,41.9095,"Dr.Jorge E Gaviria P",3
"888",12.520425,41.913165,"Sofia Principe",3
"889",12.4317102,41.8767319,"roberto leofrigio",3
"890",12.49244213,41.89023406,"Jorge Rivas Acosta",3
"891",12.48474,41.87845,"cristina galardini",3
"892",12.5,41.9,"Alvaro Moretti",3
"893",12.46982333,41.83436363,"andrea bellemani",3
"894",12.5,41.9,"Greta Gobbetti",3
"895",12.49244213,41.89023406,"Stefan Peters",3
"896",12.4781199,41.8490715,"andrea tupini",3
"897",12.5,41.9,"Ottica Belfiore",3
"898",12.5,41.9,"iPalme 🇹🇭",3
"899",12.5,41.9,"Dino de bellis",3
"900",12.5,41.9,"Jenn",3
"901",12.47233629,41.89755355,"Andidero Management",3
"902",12.46623368,41.90215729,"Anna Di Risio",3
"903",12.5,41.9,"Nikki Cirrincione",3
"904",12.49244213,41.89023406,"Hung Truong",3
"905",12.63488428,41.86800098,"Valerio Stay Fish",3
"906",12.49063,41.89893,"Mood Hotels",3
"907",12.5,41.9,"Nathan",3
"908",12.459015,41.872045,"Jörg",3
"909",12.48753182,41.91102523,"Andidero Management",3
"910",12.4792,41.9089,"Giada Curti",3
"911",12.47675,41.89930556,"P. Daniel Concha B.",3
"912",12.46686981,41.89996488,"Basile, Jennifer",3
"913",12.50814516,41.88098671,"Dr.Jorge E Gaviria P",3
"914",12.441917,41.92037,"Alessandro Staiti",3
"915",12.49244213,41.89023406,"Gino Quillamor",3
"916",12.48416759,41.93193426,"William Nessuno",3
"917",12.46291637,41.90287993,"Jörg",3
"918",12.49244213,41.89023406,"Nikki Cirrincione",3
"919",12.48566508,41.89322614,"Meghan Fabulous",3
"920",12.5,41.9,"Sam Tambago",3
"921",12.5,41.9,"Jorge M. Rodrigo",3
"922",12.45790476,41.90264382,"Gino Quillamor",3
"923",12.5121532,41.9756733,"Mr.X Gruppo YMC5",3
"924",12.5,41.9,"Джедай",3
"925",12.49242484,41.88598048,"il Villo",3
"926",12.46909618,41.83666799,"LoverBeer",3
"927",12.5283154,41.9352919,"Aleph.homelidays",3
"928",12.44658,41.90509,"Alex Majoketti evos",3
"929",12.49158426,41.89082967,"PAKO HERRERA",3
"930",12.53988775,41.8973855,"Umberto Marcucci",3
"931",12.54926,41.85338,"ballet_in_rome",3
"932",12.5,41.9,"mark madonna",3
"933",12.47633,41.89727,"PAKO HERRERA",3
"934",12.5,41.9,"OKSANA MUKHA",3
"935",12.52600311,41.87796347,"Mvula Sungani",3
"936",12.5,41.9,"7CAMICIE",3
"937",12.5,41.9,"Aaron Efrati",3
"938",12.48753182,41.91102523,"lidia vitale",3
"939",12.48338339,41.86387193,"Isola dei Sardi Due",3
"940",12.48985599,41.90752942,"Alana Hashbarger",3
"941",12.5,41.9,"Fabrizio Dionisio",3
"942",12.42605762,41.88871012,"Angela Pavese",3
"943",12.46082962,41.85943346,"Fabio Pandolfi",3
"944",12.5,41.9,"raimondo",3
"945",12.46654738,41.93706727,"Gaetano Mastrorilli",3
"946",12.5,41.9,"Natascia Carlino",3
"947",12.5,41.9,"Maria Ahmed",3
"948",12.47902778,41.89633333,"Сергей Лавров",3
"949",12.4714603,41.8860207,"franco gonella",3
"950",12.4858611,41.9040582,"Annalisa Lupo",3
"951",12.5,41.9,"viviana broglio",3
"952",12.66073724,41.90410559,"Francesco Falconi",3
"953",12.4863787,41.9075429,"Isobel Lee",3
"954",12.49177787,41.89119082,"ballet_in_rome",3
"955",12.47525,41.90167,"Andrea Zanchi",3
"956",12.48834158,41.9036359,"Millie Jo...",3
"957",12.5,41.9,"Giulio Amarante",3
"958",12.48645329,41.89902464,"Sara Fodaro",3
"959",12.5,41.9,"Virginia Tola",3
"960",12.45145687,41.93832039,"Amaltea_snc",3
"961",12.5,41.9,"elle.",3
"962",12.482636,41.9004628,"Sam Tambago",3
"963",12.5915636,41.7995618,"Fabián Gómez Quinter",3
"964",12.5,41.9,"Jun ichikawa",3
"965",12.46686981,41.89996488,"Hung Truong",3
"966",12.454032,41.902273,"Dominik Gawron",3
"967",12.5,41.9,"#RICCIOLINO",3
"968",12.46923,41.91108,"Emanuele Carocci",3
"969",12.48205833,41.90595,"Сергей Меньшов",3
"970",12.5,41.9,"Rita",3
"971",12.45540093,41.92005636,"Giovanni Terzi",3
"972",12.49416667,41.90472222,"Capitan Jack Carlow",3
"973",12.5,41.9,"Dario Esposito",3
"974",12.49244213,41.89023406,"elle.",3
"975",12.47259741,41.83923935,"buu_daa!!😎🍁🍁🍁",3
"976",12.5,41.9,"Don Cash",3
"977",12.4899,41.9075599,"Ramonaincucina.com",3
"978",12.49244213,41.89023406,"Dominik Gawron",3
"979",12.48537,41.87102,"Pippara",3
"980",12.482636,41.9004628,"gab",3
"981",12.48305556,41.89458333,"Daniele Vincenzoni",3
"982",12.46826849,41.87834574,"Rita Nava",3
"983",12.5,41.9,"holly طَّ",3
"984",12.5,41.9,"Денис Самохвалов",3
"985",12.476317,41.910714,"William Nessuno",3
"986",12.49083333,41.88972222,"Sam Tambago",3
"987",12.5,41.9,"Taylor Loughran",3
"988",12.5,41.9,"MäÑÏ$HP@W@R,ØF£íÇÏåL",3
"989",12.5,41.9,"Cathy Jo Sara",3
"990",12.482636,41.9004628,"Gabriel.toString()",3
"991",12.48857439,41.9037024,"Jörg",3
"992",12.5,41.9,"Oscar Cabrera",3
"993",12.50814516,41.88098671,"Hamlet  Lomas Romero",3
"994",12.5,41.9,"Dolcezze_di_Vale",3
"995",12.50243,41.8684,"Dartagnà",3
"996",12.5,41.9,"Elisabetta Mattiacci",3
"997",12.46623368,41.90215729,"Chris Stephens",3
"998",12.4744,41.8936,"zona artigianale",3
"999",12.50926495,41.88597694,"Jörg",3
"1000",12.5,41.9,"XEP",3
"1001",12.482636,41.9004628,"Chris Stephens",3
"1002",12.53861111,41.84833333,"Edoardo Nobili",3
"1003",12.48694444,41.88833333,"Gaetano La Rosa",3
"1004",12.4247401,41.89634379,"Lucia Hwong Gordon",3
"1005",12.5,41.9,"Miikelangelo",3
"1006",12.47317819,41.8983393,"Miikelangelo",3
"1007",12.5,41.9,"Fay Benali",3
"1008",12.453,41.904,"Taylor Loughran",3
"1009",12.48009559,41.88517536,"G. Di Giamberardino",3
"1010",12.50234178,41.91883,"Giulia Latini",3
"1011",12.46912385,41.87363133,"Fabiano Lioi",3
"1012",12.43645755,41.89152476,"deangelis",3
"1013",12.49244213,41.89023406,"Susie Macklem",3
"1014",12.5,41.9,"Marcies Elizabeth",3
"1015",12.48048,41.88051,"RTR99",3
"1016",12.48044729,41.85131842,"Dænizhan 🇦🇽",3
"1017",12.50814516,41.88098671,"Rares Razvan",3
"1018",12.5,41.9,"Angel Niklaus",3
"1019",12.5031654,41.9015879,"つねを (Tsuneo)",3
"1020",12.5,41.9,"Damien Hird",3
"1021",12.47305556,41.89888889,"frazgo",3
"1022",12.5,41.9,"Adolfo Rivera Díaz",3
"1023",12.46411,41.9158,"Andrea LD",3
"1024",12.45269898,41.90987472,"RaffaeleDeNittisHair",3
"1025",12.5,41.9,"dm Ⓜ️",3
"1026",12.4745488,41.929705,"Riccardo A. Ronconi",3
"1027",12.5,41.9,"Avv.tiMalaspinaRusso",3
"1028",12.49037,41.9245,"Daniela Delogu",3
"1029",12.41232698,41.82284675,"Alex_not",3
"1030",12.482636,41.9004628,"Marchesa d'Aragona",3
"1031",12.52646,41.86966," ★✩★ RE GOBBO ✩★✩ ",3
"1032",12.4849,41.90266,"Anna Franco",3
"1033",12.48599738,41.92867326,"Fawaz Alarbash",3
"1034",12.50234178,41.91883,"Лариса Хомченко",3
"1035",12.48304772,41.90598381,"Mark",3
"1036",12.5,41.9,"Eliza Armand",3
"1037",12.4849,41.90266,"Alvaro Moretti",3
"1038",12.523056,41.874722,"JUAN ODIERNO",3
"1039",12.5,41.9,"AV",3
"1040",12.46183564,41.8315713,"Fabio 🌋",3
"1041",12.57172823,41.9006001,"IH Hotels Roma Z3",3
"1042",12.5252,41.91236,"Sofia Principe",3
"1043",12.5,41.9,"Valter Ponza",3
"1044",12.5,41.9,"태양",3
"1045",12.5,41.9,"Andrew Strelkov",3
"1046",12.49242484,41.88598048,"Davide Puglisi",3
"1047",12.47684597,41.89926334,"Marcela Atienza",3
"1048",12.5,41.9,"PsicosoMatti",3
"1049",12.600718,41.813099,"andrea tupini",3
"1050",12.4762,41.90114,"Angelica Casari",3
